text,label
This nigga over here telling me he dont fuck with this bitch . When he do &#128553;&#128514;&#128514;. Or maybe she lying lol,hateful
This niggah know wassup,hateful
This nigglet &#10084;&#65039;,hateful
This rain got yall women talking out your ass.. A nigga should spend 80% of his income on a bitch &#128514;&#128514; bruh get these hoes the fuck outta here,hateful
This time a night dark skin niggas really turn into lightskin niggas I swear I seen a darkie try buying Starbucks 3mins ago but they closed,hateful
This week's RFN segment is in the can. I discuss Idaho being a faggot marriage state just like Washington.,hateful
This white bitch had the fuckin nerve to call me a nigga&#128078; when shes the one payin for her lips to get bigga&#128514;&#128564;,hateful
This white bitch tried to set me up for a racial war ... Lol bitch it's impossible I'm smarter then you,hateful
Those guys are the definition of white trash,hateful
Told my dad to go buy cookies for the graduation reception...this nigga bought Oreos.,hateful
Truth RT @Adolfhibsta: Only a faggot would turn down hairy pussy,hateful
"Twice divorced teabagger Florida Attorney General says marriage is reserved for 'stable, enduring family units' http://t.co/9ZWr3O33iu #wtf",hateful
Twitter is for fags.,hateful
"Typically hateful, anti-Christian, mentally ill and ugly dyke trash pig couple Jennifer McCarthy and Melisa Erwin http://t.co/tW9Nl5Hkmt",hateful
U coons can't wait to wear them Oreo J's,hateful
Ugly fucking nigger baby. Thought it was a gorilla at first.14/88 http://t.co/Bq3G01rxKN,hateful
Uncle Tom Hypocrite! http://t.co/cyc9MAdJpQ,hateful
Vanessa is such a fuckin faggot.,hateful
Waiting on this wetback sycksyllables http://t.co/L8wqZduzZE,hateful
Wake up you stoopid dyke @RandyPawlik,hateful
Washing my coon hair,hateful
Wassup wit all these fucc niccas,hateful
Watch out nigger lovers. You day is coming. http://t.co/ZV1CpK1iy8,hateful
Watching the nigger movie Menace2society. Trying to learn more about the enemy. Good reconnaissance.,hateful
We hate you too lil nicca! Lol RT @redfernave: I Hate The Steelers Dawg,hateful
"Well gahdamn. RT @HuhWhatsACondom: Wooooow &#8220;@moesdeph: ""Good job mommy"" cutest thing blue ivy ever done she still an ugly nigger baby&#8221;",hateful
What a fag,hateful
What a fucking faggot,hateful
What a wetback looks like when he gets caught crossing the border. @Ilovebamf http://t.co/j3Uf1TYubO,hateful
"What be the peckin order?
1 white Christian
2 colored
3 Porto Ricans 
4 Arab 
5 Jews 

I donts know. I be axin",hateful
"What ppl expect, august aslina is a nig from New Orleans",hateful
"What these bitches want from a nigga?, like on some DMX shit",hateful
What's so good about Prom? All I see is another faggot ass High School dance.,hateful
What's up faggots bet y'all thought you'd seen the last of me,hateful
What's worse than #Ebola ? The F-ing retards trying to make it a race issue. Al Sharpton has caused more American death than ebola.,hateful
When a pussy nigga socks you and doesn't knock you out.,hateful
"When it rains it's good ""go to the mall weather"" all the coons be at home",hateful
White bus drivers are all white trash. #LosAngeles,hateful
White trash have taken over every charity organization in the US.,hateful
White trash okies don't count as real white people. To count as a white person you have to count a person. Okies aren't people.,hateful
Who takes mid from the best midlaner NA??? Fuckin solo Q fags.,hateful
Whoever had Mr. Ramlogan for UWI business law tho? Racist mudda cunt,hateful
Why are some people such faggots? Like were you born that way or are you just that big of a douche bag.,hateful
Why do so many filthy wetback half-breed spic savages live in #LosAngeles? None of them have any right at all to be here.,hateful
"Why does this faggot in front of me have to get two dozen doughnuts right now, get the fuck on",hateful
Why you think all these niggas end up with all these kids? Fucking ugly bitches,hateful
Wish I coulda said more to @EmmaleeeParkerr tonight. Good seeing you fag. &#128540;,hateful
Women who are feminist are the ugly bitches who cant find a man for themselves,hateful
Worlds biggest faggot lol,hateful
Y'all hoes really get mad cause a nigga don't want cha,hateful
"Yea alright redneck white trash""@CamoPearls: Stupid niggers hollering out their car going down the road trying to hit on me! Fuck y'all!""",hateful
Yo bitch ass needs to boss the fuck up.,hateful
Yo bitch on my dick she come to my crib she get passed around no love,hateful
"Yost on Portsmouth ""this is the biggest white trash county in the nation"" #YostKnowsMost @iDOWNTOWN",hateful
"You #football #nigga #KISS #ISIS #wifebeater #faggots&gt; WE SEE YOU&gt; Shout it out to the RADICAL #IslamNation, #YO&gt;",hateful
You a hoe if you crying because yo ass pregnant. It was all smiles while you was riding that dick bitch.,hateful
You a lame ass nigga still cuffin these hoes my bitch got a bitch with er,hateful
You a real life faggot if you ever fight another man because he fucked your girl. You just gotta take that L like a man and move on,hateful
You are a jiggaboo...!,hateful
You can't owe me shit ion trust niccas,hateful
"You fucking fag &#8220;@baethingape: this is exactly what i am talking about 

women are pigs http://t.co/oKR3seYFBJ&#8221;",hateful
You got me faggot,hateful
You hate football your a faggot,hateful
You have my word we will RT @JRwrz: @Thotcho beat those fucking faggots pls,hateful
You know what fuck you too bitch your such a little hoe! &gt;.&lt;,hateful
You like them bitch niggas.,hateful
"You old bitter,salty ass niccas make my flesh crawl off my bones! Such bitches you are! #DontArgueJustAcceptIt",hateful
You some type of special faggot if you bring chocolate Swishers to a smoke session.,hateful
You state it gook,hateful
You&#8217;re a little bitch RT @FuckingCashBro: RT @Thotcho: my team got blown out in the Super Bowl,hateful
You're a faggot if you use the cover your face emoji,hateful
You're all faggot fuckheads.,hateful
You're just another nigguh.,hateful
Your acting like a spoiled little faggot have fun,hateful
Your pathetic plan failed. Enjoy my phone you fucking monkey. Let me see your ass at Benton park. You wanna talk shit I'll carve your face.,hateful
Your retarded.,hateful
"Youre a fucking ugly bitch, I wanna stab you to death and then play around with your blood -Patrick Bateman",hateful
Zimmerman we comin for yo life bitch. http://t.co/KHdZ1vdnSK,hateful
ah nigga dat cares about opinions and get involve in hoe shit either Gay broke or ain't getting enough pussy!!,hateful
ahah fucking queer @KingJames kill urself,hateful
"bitch kill yoself, go on to the bathroom and eat the pills bitch, all of em",hateful
bitch you're white stfu with your shitty Spanish,hateful
bitches be like i'm mixed wit Italian Chinese nd African American I be like bitch just cuz you ate ur&#8230; http://t.co/ZdWd3l8M,hateful
cant trust niggas when it come to bitches,hateful
coons,hateful
dem niggas ca have them white hoes.... I love my beautiful black sistas....,hateful
do you think all the rice fags are at McDonald's?,hateful
dumb ugly stupid bullshit ass bitch &#128074;&#128074;&#128074;,hateful
"everybody's favorite phrase to try and end an argument
""You do you and I do me"" 
lmao faggots",hateful
faggot http://t.co/tkPokv3ncd,hateful
faggots http://t.co/DMKbGhai1z,hateful
fat bitches fat bitches heeeey,hateful
fat dykes make me want to vomit,hateful
"fuck ray rice ,someone crack that bitch",hateful
fucking CHRIST i hate tutors and TAs. you literally get paid to teach retards to stop picking their nose. GET THE FUCK OUTTA MY FACE,hateful
gay ass fags http://t.co/eqn4gvW42V,hateful
go get left in a hot car and die bitch,hateful
guy complains to me: #gays are over-sensitive... my response: and look at you complaining like little pussy. waahh waahh #hypocrite,hateful
harm this pussy instead RT @ABC7: missing 26-yr-old USC medical student last seen Tuesday May harm himself http://t.co/evU04p6SUR,hateful
hoe ass nigga &#128569;,hateful
hope gezus gets shot in his faggot head #houston #nbombs,hateful
how the fuck do all these fucking faggot ass randos even find zoe's ask account????,hateful
https://t.co/jtLZErgxI0 Leo get the fuck off of vine you fag,hateful
"i find it funny when fags write ""looking for bf"" on a grindr ap. LOL thats a fucking ap dumbass.",hateful
i hate hoes.,hateful
in real life and online I follow that. sorry folks but just cause I look like a border hopper don't mean I am one. born and raised here,hateful
inb4 you unfunny nigger kill yourself,hateful
ion speak on how flaw niggas and thirsty hoes be on I.g but boyyyyyy look at here &#128586;&#128586;,hateful
"it means that im following orders and being subordinate. sue me, ya dyke",hateful
looking like a hillbilly and not matching is what I do best goodnight losers http://t.co/caGHBLKAXQ,hateful
my mom tried to get me to buy beaner boots bc they were on sale like I'm not in a mariachi band please stop.,hateful
nigga u a cunt where yo fendi clutch,hateful
niggas ain't playin a gram of defense man George need to tell these bitch ass niggas man up,hateful
oh well. he's a fag anyways.,hateful
omg RT @SaddyBey: Fat bitch. What's her @? http://t.co/ptNszx6nid,hateful
one day im like harry styles is so hot the next day is who tf is this faggot,hateful
only lesbians get their nips pierced ew,hateful
pure trash http://t.co/A2RbVEBeg1,hateful
redneck in the White House // Moccasin Creek &#128077;&#128076;,hateful
"she pooted &#8220;@Not1FuckisGiven: Either Young Thug gay, or this bitch pooted https://t.co/g0FgRX7dju&#8221;",hateful
slow replies make me feel like a retard and I just want to put my foot through a wall... hjhdyhdhlgjdftilh,hateful
smh RT @uglyhxes Tyga shoulda knew Blacc Chyna was a hoe when his son crip walked out her pussy.,hateful
someones clearly a stinky ass beaner...,hateful
stupid loose pussyed bitch,hateful
talking crazy over the Internet is the same thing as doing it in person. don't try to be buddy buddy with me later on faggot fuck you.,hateful
"tell the hating niggah 
stfu",hateful
the receptionist im always forced to talk to is such a racist cunt. i called her for an error and she said she'll call me. 40 mins. nothing.,hateful
they shot another monkey lmaooooooooooo,hateful
they're working on a bill to prevent retards from voting. who knew retards COULD vote? things are starting to make sense now.,hateful
this guy is the biggest faggot omfg,hateful
"which one of these names is more offensive kike, wop, kraut, wetback jigaboo, towelhead, gook, or redskin.",hateful
you a pussy ass nigga and I know it nigga.,hateful
you're all niggers,hateful
you're such a retard i hope you get type 2 diabetes and die from a sugar rush you fucking faggot @Dare_ILK,hateful
